build_existing_model.cec_climate_zone,build_existing_model.geometry_stories,build_existing_model.geometry_stories_low_rise,build_existing_model.sample_weight,build_existing_model.occupants,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_recirc_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_solar_thermal_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_hot_water_lb,total,electricity_hvac,natural_gas_hvac,propane_hvac,electricity_wh,natural_gas_wh,propane_wh
3,5,4+,248.0,2,2947.12,1208.22,1738.89,0.0,0.19,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,1738.89,0.0,0.0,0.0,2947.11,8.76,0.0,0.0,0.0,1738.89,0.0
6,1,1,248.0,0,709.17,709.17,0.0,0.0,0.0,0.0,0.0,0.0,145.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.17,0.0,0.0,0.0,145.17,0.0,0.0
9,3,3,248.0,1,2604.76,1007.57,1597.19,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75,1222.79,0.0,0.0,0.0,2604.76,1.47,44.75,0.0,0.0,1222.79,0.0
9,2,2,248.0,4,5089.51,4514.41,575.11,0.0,0.0,0.0,0.0,0.0,2051.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5089.5199999999995,0.0,0.0,0.0,2051.62,0.0,0.0
9,2,2,248.0,2,3895.67,3424.6,471.07,0.0,0.0,0.0,0.0,0.0,1266.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.67,0.0,0.0,0.0,1266.5,0.0,0.0
12,2,2,248.0,5,6499.73,5977.12,522.61,0.0,13.68,0.0,0.0,1805.62,1354.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6499.73,1819.3,0.0,0.0,1354.23,0.0,0.0
8,2,2,248.0,3,5401.58,2887.46,2514.12,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.72,1958.5,0.0,0.0,0.0,5401.58,3.18,119.72,0.0,0.0,1958.5,0.0
12,2,2,248.0,1,2395.51,2046.31,349.2,0.0,13.12,0.0,0.0,563.83,517.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395.5099999999998,576.95,0.0,0.0,517.07,0.0,0.0
6,2,2,248.0,1,2493.8,1449.84,1043.96,0.0,13.78,0.0,0.0,154.52,0.0,0.0,0.0,0.0,0.0,764.59,0.0,0.0,0.0,2493.8,168.3,0.0,0.0,0.0,764.59,0.0
13,2,2,248.0,3,3148.9,3148.9,0.0,0.0,13.33,0.0,0.0,567.21,863.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3148.9,580.5400000000001,0.0,0.0,863.28,0.0,0.0
6,2,2,248.0,2,5446.37,2530.68,2915.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.88,1198.8,0.0,0.0,0.0,5446.36,0.0,1716.88,0.0,0.0,1198.8,0.0
9,2,2,248.0,1,4046.43,2008.0,2038.43,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,1830.92,0.0,0.0,0.0,4046.4300000000003,3.08,0.0,0.0,0.0,1830.92,0.0
16,2,2,248.0,4,10602.72,4356.11,6246.6,0.0,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.13,3430.47,0.0,0.0,0.0,10602.71,22.06,2816.13,0.0,0.0,3430.47,0.0
12,2,2,248.0,3,5319.69,2310.07,3009.62,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.29,1697.74,0.0,0.0,0.0,5319.6900000000005,3.66,607.29,0.0,0.0,1697.74,0.0
5,3,3,248.0,0,1123.19,195.94,927.25,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.72,828.52,0.0,0.0,0.0,1123.19,2.36,98.72,0.0,0.0,828.52,0.0
3,2,2,248.0,3,5269.32,1641.22,3628.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.68,1998.83,0.0,0.0,0.0,5269.32,0.0,924.68,0.0,0.0,1998.83,0.0
1,2,2,248.0,0,1202.15,216.93,985.23,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.44,839.79,0.0,0.0,0.0,1202.16,2.83,145.44,0.0,0.0,839.79,0.0
9,1,1,248.0,2,3824.26,1863.19,1961.07,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.39,1299.32,0.0,0.0,0.0,3824.26,0.1,48.39,0.0,0.0,1299.32,0.0
3,2,2,248.0,3,4538.18,2416.99,2121.19,0.0,14.67,0.0,0.0,629.15,0.0,0.0,0.0,0.0,0.0,1685.28,0.0,0.0,0.0,4538.18,643.8199999999999,0.0,0.0,0.0,1685.28,0.0
12,2,2,248.0,1,2459.69,1024.24,1435.46,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.19,645.9,0.0,0.0,0.0,2459.7,1.73,510.19,0.0,0.0,645.9,0.0
6,3,3,248.0,3,3043.65,2301.79,741.85,0.0,1.64,0.0,0.0,70.04,897.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.64,71.68,0.0,0.0,897.28,0.0,0.0
13,2,2,248.0,3,10387.39,4124.84,6262.55,0.0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4554.73,1359.09,0.0,0.0,0.0,10387.39,12.91,4554.73,0.0,0.0,1359.09,0.0
13,2,2,248.0,1,6077.81,3625.29,2452.52,0.0,10.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.81,1696.71,0.0,0.0,0.0,6077.8099999999995,10.36,755.81,0.0,0.0,1696.71,0.0
9,3,3,248.0,2,4401.49,4401.49,0.0,0.0,0.01,0.0,0.0,3.48,1352.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401.49,3.4899999999999998,0.0,0.0,1352.29,0.0,0.0
9,2,2,248.0,4,3840.52,1235.56,2604.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.14,0.0,0.0,0.0,3840.52,0.0,0.0,0.0,0.0,1809.14,0.0
9,2,2,248.0,1,4063.23,1380.19,2683.04,0.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.18,1732.34,0.0,0.0,0.0,4063.23,8.12,277.18,0.0,0.0,1732.34,0.0
6,3,3,248.0,3,3989.75,2470.6,1519.15,0.0,0.0,0.0,0.0,1639.29,0.0,0.0,0.0,0.0,0.0,1170.43,0.0,0.0,0.0,3989.75,1639.29,0.0,0.0,0.0,1170.43,0.0
9,3,3,248.0,3,6222.16,3030.86,3191.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.21,0.0,0.0,0.0,6222.15,0.0,0.0,0.0,0.0,2668.21,0.0
9,3,3,248.0,2,3461.88,1720.48,1741.4,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.62,1578.78,0.0,0.0,0.0,3461.88,4.08,162.62,0.0,0.0,1578.78,0.0
3,2,2,248.0,2,3756.46,1124.48,2631.98,0.0,40.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.46,1006.52,0.0,0.0,0.0,3756.46,40.38,1625.46,0.0,0.0,1006.52,0.0
3,3,3,248.0,1,3252.1,1604.93,1647.17,0.0,10.3,0.0,0.0,440.1,0.0,0.0,0.0,0.0,0.0,1297.97,0.0,0.0,0.0,3252.1000000000004,450.40000000000003,0.0,0.0,0.0,1297.97,0.0
6,5,4+,248.0,2,4009.21,2104.93,1904.28,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,1497.09,0.0,0.0,0.0,4009.21,0.02,14.64,0.0,0.0,1497.09,0.0
9,2,2,248.0,2,2819.11,1316.88,1502.23,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.29,1099.9,0.0,0.0,0.0,2819.11,2.59,88.29,0.0,0.0,1099.9,0.0
8,2,2,248.0,3,2516.02,2167.29,348.72,0.0,0.84,0.0,0.0,27.96,517.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2516.01,28.8,0.0,0.0,517.81,0.0,0.0
8,3,3,248.0,1,2432.2,853.47,1578.73,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.7,976.67,0.0,0.0,0.0,2432.2,0.63,322.7,0.0,0.0,976.67,0.0
14,3,3,248.0,1,3299.36,1851.94,1447.42,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.22,986.0,0.0,0.0,0.0,3299.36,0.29,112.22,0.0,0.0,986.0,0.0
8,4,4+,248.0,2,3645.63,1760.31,1885.33,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.69,1208.59,0.0,0.0,0.0,3645.64,1.02,362.69,0.0,0.0,1208.59,0.0
3,2,2,248.0,2,4773.97,1749.31,3024.67,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.4,2351.2,0.0,0.0,0.0,4773.98,4.17,202.4,0.0,0.0,2351.2,0.0
9,2,2,248.0,1,5310.17,3985.03,1325.14,0.0,37.56,0.0,0.0,1804.61,0.0,0.0,0.0,0.0,0.0,1325.14,0.0,0.0,0.0,5310.17,1842.1699999999998,0.0,0.0,0.0,1325.14,0.0
8,2,2,248.0,3,4167.1,1397.9,2769.2,0.0,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.56,1562.07,0.0,0.0,0.0,4167.1,9.17,389.56,0.0,0.0,1562.07,0.0
12,4,4+,248.0,1,2693.48,2693.48,0.0,0.0,1.06,0.0,0.0,449.43,482.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2693.48,450.49,0.0,0.0,482.14,0.0,0.0
9,2,2,248.0,3,8442.48,3085.5,5356.98,0.0,21.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.95,3119.94,0.0,0.0,0.0,8442.48,21.35,1713.95,0.0,0.0,3119.94,0.0
8,4,4+,248.0,2,4189.82,1897.43,2292.39,0.0,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.37,1213.46,0.0,0.0,0.0,4189.82,2.59,686.37,0.0,0.0,1213.46,0.0
3,2,2,248.0,2,3485.0,2259.73,1225.26,0.0,11.58,0.0,0.0,705.97,0.0,0.0,0.0,0.0,0.0,1225.26,0.0,0.0,0.0,3484.99,717.5500000000001,0.0,0.0,0.0,1225.26,0.0
8,2,2,248.0,2,4606.51,2425.51,2181.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.23,1245.96,0.0,0.0,0.0,4606.51,1.78,714.23,0.0,0.0,1245.96,0.0
3,2,2,248.0,3,5757.85,5409.13,348.72,0.0,45.78,0.0,0.0,3506.73,642.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5757.85,3552.51,0.0,0.0,642.6,0.0,0.0
13,3,3,248.0,2,7684.38,5911.1,1773.28,0.0,28.09,0.0,0.0,4392.21,0.0,0.0,0.0,0.0,0.0,1122.5,0.0,0.0,0.0,7684.38,4420.3,0.0,0.0,0.0,1122.5,0.0
3,2,2,248.0,2,2722.63,944.7,314.04,1463.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.88,2722.62,0.0,0.0,0.0,0.0,0.0,1463.88
10,3,3,248.0,1,4249.72,2042.26,2207.45,0.0,0.0,0.0,0.0,58.65,0.0,0.0,0.0,0.0,0.0,1811.87,0.0,0.0,0.0,4249.71,58.65,0.0,0.0,0.0,1811.87,0.0
9,3,3,248.0,2,5500.33,2344.62,3155.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.73,0.0,0.0,0.0,5500.33,0.0,0.0,0.0,0.0,2372.73,0.0
3,3,3,248.0,1,2560.07,1541.66,1018.41,0.0,9.79,0.0,0.0,420.76,0.0,0.0,0.0,0.0,0.0,1018.41,0.0,0.0,0.0,2560.07,430.55,0.0,0.0,0.0,1018.41,0.0
3,3,3,248.0,2,4079.52,1924.08,2155.43,0.0,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.07,1479.81,0.0,0.0,0.0,4079.5099999999998,6.81,283.07,0.0,0.0,1479.81,0.0
9,2,2,248.0,1,3112.98,1171.85,1941.13,0.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.16,1190.77,0.0,0.0,0.0,3112.98,8.66,401.16,0.0,0.0,1190.77,0.0
4,3,3,248.0,2,7082.59,5086.87,1995.72,0.0,9.3,0.0,0.0,1419.15,0.0,0.0,0.0,0.0,0.0,1995.72,0.0,0.0,0.0,7082.59,1428.45,0.0,0.0,0.0,1995.72,0.0
8,2,2,248.0,1,3429.21,1688.03,1741.18,0.0,19.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.76,1174.22,0.0,0.0,0.0,3429.21,19.27,217.76,0.0,0.0,1174.22,0.0
9,1,1,248.0,4,3697.73,2403.24,1294.48,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.61,1158.87,0.0,0.0,0.0,3697.72,0.79,135.61,0.0,0.0,1158.87,0.0
12,3,3,248.0,4,7782.81,3699.46,4083.35,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,3506.66,0.0,0.0,0.0,7782.8099999999995,0.01,1.59,0.0,0.0,3506.66,0.0
9,3,3,248.0,3,2710.59,1267.7,1442.89,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1442.89,0.0,0.0,0.0,2710.59,0.09,0.0,0.0,0.0,1442.89,0.0
9,2,2,248.0,1,2982.63,1144.07,349.2,1489.35,0.0,0.0,0.0,63.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.35,2982.62,63.86,0.0,0.0,0.0,0.0,1489.35
3,3,3,248.0,2,3329.69,2595.6,734.09,0.0,16.38,0.0,0.0,220.57,782.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3329.69,236.95,0.0,0.0,782.68,0.0,0.0
8,3,3,248.0,1,4132.46,2352.86,1779.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1256.53,0.0,0.0,0.0,4132.46,0.0,0.94,0.0,0.0,1256.53,0.0
8,2,2,248.0,1,4388.74,2535.61,1853.13,0.0,2.51,0.0,0.0,262.93,0.0,0.0,0.0,0.0,0.0,1331.0,0.0,0.0,0.0,4388.74,265.44,0.0,0.0,0.0,1331.0,0.0
12,2,2,248.0,2,3919.96,1241.01,2678.95,0.0,16.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.75,1569.64,0.0,0.0,0.0,3919.96,16.11,716.75,0.0,0.0,1569.64,0.0
8,3,3,248.0,1,3600.36,1416.76,2183.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.7,1432.85,0.0,0.0,0.0,3600.3599999999997,0.0,331.7,0.0,0.0,1432.85,0.0
8,2,2,248.0,1,2204.01,940.94,1263.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.86,0.0,0.0,0.0,2204.0,0.0,0.0,0.0,0.0,913.86,0.0
9,3,3,248.0,2,2803.18,1414.29,1388.89,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,1388.89,0.0,0.0,0.0,2803.1800000000003,0.71,0.0,0.0,0.0,1388.89,0.0
9,2,2,248.0,3,4000.75,3564.85,435.9,0.0,17.56,0.17,11.23,359.89,986.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.75,388.84999999999997,0.0,0.0,986.87,0.0,0.0
12,2,2,248.0,2,4536.53,2298.28,2238.25,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.55,1783.15,0.0,0.0,0.0,4536.530000000001,0.28,62.55,0.0,0.0,1783.15,0.0
9,2,2,248.0,3,6291.33,2759.93,3531.4,0.0,1.06,0.0,0.0,463.01,0.0,0.0,0.0,0.0,0.0,3008.31,0.0,0.0,0.0,6291.33,464.07,0.0,0.0,0.0,3008.31,0.0
9,2,2,248.0,1,2802.39,1171.69,1630.69,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.06,886.63,0.0,0.0,0.0,2802.38,14.25,744.06,0.0,0.0,886.63,0.0
3,4,4+,248.0,3,5781.28,1301.69,4479.59,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.71,2179.97,0.0,0.0,0.0,5781.280000000001,17.0,1863.71,0.0,0.0,2179.97,0.0
4,3,3,248.0,0,959.81,224.58,735.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.23,0.0,0.0,0.0,959.8100000000001,0.0,0.0,0.0,0.0,735.23,0.0
3,3,3,248.0,2,2900.43,657.84,2242.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.96,1203.68,0.0,0.0,0.0,2900.4300000000003,0.0,412.96,0.0,0.0,1203.68,0.0
3,2,2,248.0,5,6020.9,1752.28,4268.63,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.06,2394.97,0.0,0.0,0.0,6020.91,11.25,1351.06,0.0,0.0,2394.97,0.0
9,2,2,248.0,2,3062.23,1912.01,1150.21,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37,818.8,0.0,0.0,0.0,3062.2200000000003,0.43,17.37,0.0,0.0,818.8,0.0
8,3,3,248.0,2,3554.88,1977.76,1577.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1261.71,0.0,0.0,0.0,3554.8900000000003,0.0,1.38,0.0,0.0,1261.71,0.0
3,2,2,248.0,5,5059.18,5059.18,0.0,0.0,0.0,0.0,0.0,12.18,2612.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059.18,12.18,0.0,0.0,2612.34,0.0,0.0
6,2,2,248.0,1,7737.28,1958.22,5779.05,0.0,112.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4523.96,905.89,0.0,0.0,0.0,7737.27,112.43,4523.96,0.0,0.0,905.89,0.0
9,3,3,248.0,1,2516.42,664.79,1851.63,0.0,20.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.17,1020.74,0.0,0.0,0.0,2516.42,20.36,567.17,0.0,0.0,1020.74,0.0
6,2,2,248.0,8,6790.78,3193.27,3597.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,2943.41,0.0,0.0,0.0,6790.780000000001,0.0,1.44,0.0,0.0,2943.41,0.0
4,3,3,248.0,2,2447.43,892.84,1554.58,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.89,1175.65,0.0,0.0,0.0,2447.42,1.64,64.89,0.0,0.0,1175.65,0.0
13,1,1,248.0,1,4326.08,2820.37,1505.71,0.0,19.28,0.11,6.23,362.26,0.0,0.0,0.0,0.0,0.0,1505.71,0.0,0.0,0.0,4326.08,387.88,0.0,0.0,0.0,1505.71,0.0
8,3,3,248.0,2,2735.51,2342.95,392.55,0.0,0.0,0.0,0.0,10.26,719.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735.5,10.26,0.0,0.0,719.41,0.0,0.0
3,1,1,248.0,3,9093.06,1554.59,7538.47,0.0,141.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6066.7,1123.04,0.0,0.0,0.0,9093.06,141.5,6066.7,0.0,0.0,1123.04,0.0
4,2,2,248.0,3,2767.69,2767.69,0.0,0.0,0.0,0.0,0.0,338.74,1048.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.69,338.74,0.0,0.0,1048.9,0.0,0.0
3,1,1,248.0,1,1899.6,1550.4,349.2,0.0,1.13,0.0,0.0,48.24,544.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.6000000000001,49.370000000000005,0.0,0.0,544.61,0.0,0.0
9,1,1,248.0,2,3877.59,2028.86,1848.73,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.88,1655.85,0.0,0.0,0.0,3877.59,0.34,192.88,0.0,0.0,1655.85,0.0
16,1,1,248.0,7,10192.03,4322.33,5869.69,0.0,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.95,5140.74,0.0,0.0,0.0,10192.02,7.82,728.95,0.0,0.0,5140.74,0.0
15,3,3,248.0,1,4084.64,865.45,3219.19,0.0,55.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.11,848.72,0.0,0.0,0.0,4084.6400000000003,55.48,2091.11,0.0,0.0,848.72,0.0
9,4,4+,248.0,2,5091.07,2645.23,2445.84,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2445.84,0.0,0.0,0.0,5091.07,8.0,0.0,0.0,0.0,2445.84,0.0
13,2,2,248.0,1,5456.92,3145.3,2311.62,0.0,4.98,0.0,0.0,222.33,0.0,0.0,0.0,0.0,0.0,1685.06,0.0,0.0,0.0,5456.92,227.31,0.0,0.0,0.0,1685.06,0.0
6,3,3,248.0,2,1892.45,816.4,1076.05,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,759.23,0.0,0.0,0.0,1892.4499999999998,0.12,2.78,0.0,0.0,759.23,0.0
3,2,2,248.0,2,4766.44,1985.46,2780.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309.92,0.0,0.0,0.0,4766.4400000000005,0.0,0.0,0.0,0.0,2309.92,0.0
10,2,2,248.0,0,12807.5,11944.54,862.96,0.0,0.59,0.0,0.0,154.13,0.0,0.0,0.0,0.0,0.0,862.96,0.0,0.0,0.0,12807.5,154.72,0.0,0.0,0.0,862.96,0.0
9,2,2,248.0,1,5682.5,2866.08,2816.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1816.12,0.0,0.0,0.0,5682.5,0.0,2.36,0.0,0.0,1816.12,0.0
13,3,3,248.0,4,3824.42,3345.17,479.26,0.0,16.06,0.0,0.0,729.48,1098.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824.4300000000003,745.54,0.0,0.0,1098.26,0.0,0.0
3,1,1,248.0,3,2902.03,815.1,2086.92,0.0,7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.34,1404.86,0.0,0.0,0.0,2902.02,7.97,333.34,0.0,0.0,1404.86,0.0
8,3,3,248.0,2,7102.3,2274.28,4828.02,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.05,2109.94,0.0,0.0,0.0,7102.300000000001,7.01,1982.05,0.0,0.0,2109.94,0.0
8,3,3,248.0,4,4248.7,2106.84,2141.86,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06,1626.55,0.0,0.0,0.0,4248.700000000001,0.14,36.06,0.0,0.0,1626.55,0.0
3,3,3,248.0,1,2685.31,1354.01,1331.3,0.0,0.0,0.0,0.0,53.86,0.0,0.0,0.0,0.0,0.0,984.21,0.0,0.0,0.0,2685.31,53.86,0.0,0.0,0.0,984.21,0.0
11,2,2,248.0,1,3352.99,1682.92,1670.06,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.74,1022.97,0.0,0.0,0.0,3352.98,1.02,367.74,0.0,0.0,1022.97,0.0
9,2,2,248.0,1,3100.51,1723.76,1376.75,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.12,999.26,0.0,0.0,0.0,3100.51,0.18,98.12,0.0,0.0,999.26,0.0
9,3,3,248.0,2,5737.99,2451.18,3286.81,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.24,2450.54,0.0,0.0,0.0,5737.99,0.15,100.24,0.0,0.0,2450.54,0.0
9,3,3,248.0,4,7322.4,2320.94,5001.45,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,3700.01,0.0,0.0,0.0,7322.389999999999,0.04,2.18,0.0,0.0,3700.01,0.0
9,2,2,248.0,0,1165.2,488.44,676.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.77,0.0,0.0,0.0,1165.21,0.0,0.0,0.0,0.0,676.77,0.0
3,2,2,248.0,4,4264.67,2203.04,2061.64,0.0,6.28,0.0,0.0,422.14,0.0,0.0,0.0,0.0,0.0,2061.64,0.0,0.0,0.0,4264.68,428.41999999999996,0.0,0.0,0.0,2061.64,0.0
2,4,4+,248.0,1,2511.07,817.2,1693.87,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.62,1052.81,0.0,0.0,0.0,2511.0699999999997,1.82,76.62,0.0,0.0,1052.81,0.0
10,3,3,248.0,2,2664.82,1168.16,1496.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1005.93,0.0,0.0,0.0,2664.82,0.0,0.04,0.0,0.0,1005.93,0.0
9,3,3,248.0,0,1209.13,780.16,428.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.97,0.0,0.0,0.0,1209.13,0.0,0.0,0.0,0.0,428.97,0.0
9,3,3,248.0,2,2455.31,673.67,1781.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.44,868.42,0.0,0.0,0.0,2455.31,0.0,262.44,0.0,0.0,868.42,0.0
9,2,2,248.0,4,2949.27,865.92,2083.34,0.0,25.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.99,1130.95,0.0,0.0,0.0,2949.26,25.38,568.99,0.0,0.0,1130.95,0.0
2,3,3,248.0,1,4370.46,1031.56,3338.91,0.0,26.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.32,1108.22,0.0,0.0,0.0,4370.469999999999,26.49,1951.32,0.0,0.0,1108.22,0.0
14,2,2,248.0,1,3911.56,1864.85,2046.72,0.0,9.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.62,1320.89,0.0,0.0,0.0,3911.5699999999997,9.01,376.62,0.0,0.0,1320.89,0.0
9,1,1,248.0,4,6756.54,2655.59,4100.95,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.17,2347.27,0.0,0.0,0.0,6756.54,1.58,249.17,0.0,0.0,2347.27,0.0
